video_id,keyframe_id,full_path,caption
L01_V009,keyframe_4710.webp,L1/L01_V009/keyframe_4710.webp,"A woman in a teal hoodie with ""R.R. Shumad"" embroidered on the chest is visibly emotional, wiping her face with her hand while seated in an audience. Beside her, another woman in a yellow jacket and white face mask looks on, and a third woman in a gray top also appears moved, holding her hand to her face. The setting suggests a public gathering or event with multiple attendees seated in rows."
L01_V009,keyframe_7320.webp,L1/L01_V009/keyframe_7320.webp,"A man in a cream-colored long-sleeve shirt with short dark hair smiles while conversing with another man in a dark gray T-shirt, both standing in an art gallery with abstract paintings on the walls."
L01_V009,keyframe_7566.webp,L1/L01_V009/keyframe_7566.webp,"A man with a shaved head and glasses, wearing a light beige V-neck shirt and a gold chain, speaks directly to the camera in an art gallery setting, with abstract paintings visible in the background and another person photographing the scene behind him."
L01_V009,keyframe_8658.webp,L1/L01_V009/keyframe_8658.webp,"A man lies on his back in tall grass at night, wearing a light-colored short-sleeved shirt, with his head tilted back and hands raised near his chest."
L01_V009,keyframe_9234.webp,L1/L01_V009/keyframe_9234.webp,"A man with short dark hair and a light blue collared shirt is speaking, his mouth open mid-sentence, in an indoor setting with a wooden cabinet and a lamp visible behind him."
L01_V010,keyframe_11526.webp,L1/L01_V010/keyframe_11526.webp,"A man with short dark hair and a light green t-shirt is seated against a red perforated wall, looking slightly off-camera with a serious expression."
L01_V010,keyframe_13092.webp,L1/L01_V010/keyframe_13092.webp,"A street scene at an outdoor market stall under a colorful canopy, displaying shirts in gray, yellow, and blue hanging on racks, with additional garments on hangers below, set against a backdrop of urban structures and a clear sky."
L01_V010,keyframe_13668.webp,L1/L01_V010/keyframe_13668.webp,"A street scene featuring a food cart under a large red-and-beige umbrella, with Vietnamese signage reading ""Nước Mía"" and ""Siêu Sạch,"" and a white signboard with phone numbers mounted nearby. The cart has glass panels and a red cloth draped over its side, set against a backdrop of trees and a building."
L01_V010,keyframe_14838.webp,L1/L01_V010/keyframe_14838.webp,"A young boy with dark hair and a gray t-shirt walks through a field of orange marigolds, carrying a bundle of flowers, with a large truck and a hazy background visible behind him."
L01_V010,keyframe_15384.webp,L1/L01_V010/keyframe_15384.webp,"A woman in a red jacket and striped pants stands among vibrant orange and yellow marigolds in a flower market, holding a bouquet as people browse nearby."
L01_V010,keyframe_16836.webp,L1/L01_V010/keyframe_16836.webp,"A man in a gray suit and blue tie is standing at a podium, looking down at a small object in his hands, with a dark blue background featuring a quote and a circular diagram."
L01_V010,keyframe_17742.webp,L1/L01_V010/keyframe_17742.webp,"A man with short dark hair, wearing a white pinstripe shirt and a striped tie, stands in a studio holding a red tablet, with a city skyline and golden sunset backdrop."
L01_V010,keyframe_20004.webp,L1/L01_V010/keyframe_20004.webp,"A display of ornate, beaded dresses with intricate patterns of red, gold, and blue rhinestones, showcased in a gallery setting, accompanies a news segment about an Elvis Presley exhibition in Luân Đôn."
L01_V010,keyframe_20694.webp,L1/L01_V010/keyframe_20694.webp,"A display case contains a blue police uniform with a matching cap featuring a gold emblem, a gold badge, a blue police light, and a red rope, accompanied by an informational card."
L01_V010,keyframe_24276.webp,L1/L01_V010/keyframe_24276.webp,"A man in an olive-green military uniform with star insignia on the shoulders is speaking into a microphone, his head turned slightly to the side, against a plain, muted background."
L01_V010,keyframe_24858.webp,L1/L01_V010/keyframe_24858.webp,"A street scene shows a group of men in civilian and uniform attire, including one in an orange shirt and another in a camouflage jacket, gathered around a person being assisted from a car; several individuals wear vests with visible logos, and an ambulance with red crescent symbol is parked nearby."
L01_V010,keyframe_3312.webp,L1/L01_V010/keyframe_3312.webp,"A group of esports players, wearing black jerseys with white accents and white over-ear headphones, are seated at glowing blue-lit desks, intensely focused on their computer screens during the BSC 2023 esports tournament in Ho Chi Minh City. Each player wears a face mask and is positioned in front of monitors displaying the ""PHONOSV.VN"" logo, with sponsor banners for ASUS, Corsair, and Kingston visible in the background."
L01_V010,keyframe_3714.webp,L1/L01_V010/keyframe_3714.webp,"A gaming event booth with multiple computer stations, illuminated by blue lighting, featuring a large backdrop with Vietnamese text and logos of brands like Corsair and Lexar. Several participants are seated at the stations, focused on their screens, while a man in a dark shirt stands to the right. The scene is part of a televised news segment, indicated by the on-screen graphics and time stamp."
L01_V010,keyframe_4536.webp,L1/L01_V010/keyframe_4536.webp,"Two women in white shirts sit side by side at a table, focused intently on something in front of them, likely engaged in a competitive activity such as chess or a similar game, with rows of similar chairs and tables visible in the background."
L01_V010,keyframe_5700.webp,L1/L01_V010/keyframe_5700.webp,"A street scene in an urban area with multiple motorbikes and a white van navigating a crossroad, featuring pedestrians and buildings with large red and yellow billboards displaying Vietnamese text, under an overcast sky."
L01_V010,keyframe_6858.webp,L1/L01_V010/keyframe_6858.webp,"An aerial view of a narrow, muddy stream flowing through a lush green landscape with dense vegetation on either side, bordered by patches of grass and scattered trees. The scene is overlaid with a red news banner in Vietnamese, indicating a report from Bình Phước province about a person who has died from drowning after a flood caused by a high tide from a coastal power plant."
L01_V010,keyframe_8304.webp,L1/L01_V010/keyframe_8304.webp,"A man in a green uniform with glasses sits at a table, gesturing toward a laptop while speaking to someone off-camera; the setting appears to be an indoor office or interview room with barred windows and patterned walls."
L01_V011,keyframe_11064.webp,L1/L01_V011/keyframe_11064.webp,"A black Toyota sedan with license plate 63A-073.96 is rear-ended by a white truck with license plate 510-126.60, as indicated by the visible damage to the truck's rear bumper and the sedan's illuminated brake lights."
L01_V011,keyframe_14064.webp,L1/L01_V011/keyframe_14064.webp,"A man in a white t-shirt with ""XX"" printed on the front and a blue cap walks barefoot on a patterned rug, while another man in a black ""Lee"" t-shirt and black pants stands nearby in a narrow, white-walled room."
L01_V011,keyframe_1578.webp,L1/L01_V011/keyframe_1578.webp,"A woman in a light blue uniform and face mask sits at a service counter, interacting with a person in a light green shirt who is seated across from her, while other individuals in casual attire wait in chairs nearby in a well-lit office setting."
L01_V011,keyframe_16494.webp,L1/L01_V011/keyframe_16494.webp,"A close-up of a woman with dark hair and long eyelashes, her eyes lowered and glistening with tears, suggesting emotional distress or sadness."
L01_V011,keyframe_16878.webp,L1/L01_V011/keyframe_16878.webp,"A man with short gray hair and a tactical vest is being escorted by armed personnel, holding hands with two women—one in a gray hoodie and another in a blue sweatshirt—under nighttime lighting."
L01_V011,keyframe_18474.webp,L1/L01_V011/keyframe_18474.webp,"A long banquet table set for an event, covered with a white tablecloth, featuring multiple place settings with plates, glasses, and cutlery, flanked by rows of white chairs each bearing a red-and-black silhouette placard. A floral centerpiece and wine bottles are visible, suggesting a formal gathering or ceremony."
L01_V011,keyframe_19608.webp,L1/L01_V011/keyframe_19608.webp,"Two workers in hard hats and face masks stand near a large industrial machine in a factory setting, observing a heavy metal component being lifted by a crane. One worker in a gray jacket holds a clipboard, while the other in a blue jacket stands nearby. The scene is indoors, with corrugated metal walls and industrial equipment visible."
